order_id,year_of_order,customer_id,customer_age,customer_gender,state,product_category,sub_category,cost_of_product,delivery_fee,revenue,opex
61359,2016,17765,26,F,Washington,Clothing,Pants,137.00,0.07,9.59,1.00
61369,2016,16317,62,F,Washington,"Household appliances",Oven,513.00,0.09,46.17,5.00
61384,2016,26408,36,F,California,"Household appliances",Refrigerator,1251.00,0.11,137.61,15.00
61388,2016,28651,31,M,California,"Food and beverage","Bread and cakes",52.00,0.06,3.12,1.00
61389,2016,19441,34,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
61417,2016,24744,18,F,Nevada,Clothing,Shorts,71.00,0.07,4.97,1.00
61419,2016,15865,36,F,California,Clothing,Shorts,111.00,0.07,7.77,1.00
61428,2016,18809,47,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61451,2016,11104,40,F,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
61455,2016,19159,23,M,California,"Food and beverage","Fruits and vegetables",98.00,0.06,5.88,1.00
61465,2016,24641,62,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61469,2016,18382,34,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61480,2016,26636,34,F,Washington,"Food and beverage","Bread and cakes",63.00,0.06,3.78,1.00
61481,2016,25898,27,M,Arizona,Clothing,Socks,50.00,0.07,3.50,1.00
61489,2016,17359,46,M,California,"Food and beverage","Fruits and vegetables",60.00,0.06,3.60,1.00
61514,2016,25683,31,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61521,2016,12651,28,M,Oregon,"Household appliances",Refrigerator,1655.00,0.11,182.05,15.00
61528,2016,25226,57,M,California,"Food and beverage",Seafood,130.00,0.06,7.80,1.00
61553,2016,11663,26,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61558,2016,11931,45,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61564,2016,22321,49,M,California,"Household appliances",Dishwasher,771.00,0.10,77.10,10.00
61569,2016,26412,51,F,California,"Food and beverage","Bread and cakes",59.00,0.06,3.54,1.00
61571,2016,29582,47,F,California,"Food and beverage","Bread and cakes",73.00,0.06,4.38,1.00
61579,2016,17623,34,M,Washington,"Food and beverage",Seafood,73.00,0.06,4.38,1.00
61580,2016,21018,34,M,Washington,"Food and beverage",Seafood,95.00,0.06,5.70,1.00
61587,2016,11748,41,M,California,Clothing,Pants,78.00,0.07,5.46,1.00
61597,2016,16394,59,M,Washington,Clothing,Shorts,50.00,0.07,3.50,1.00
61599,2016,13791,54,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
61612,2016,19817,62,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61617,2016,28909,51,M,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
61623,2016,26342,67,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
61639,2016,28725,49,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61642,2016,23638,17,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61646,2016,25353,24,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
61655,2016,17870,19,M,California,"Food and beverage","Fruits and vegetables",74.00,0.06,4.44,1.00
61666,2016,27102,47,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
61694,2016,19916,23,M,Nevada,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
61696,2016,18075,29,F,Oregon,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
61698,2016,29041,33,M,California,Clothing,Pants,79.00,0.07,5.53,1.00
61711,2016,24599,40,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61714,2016,16481,22,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61724,2016,17213,33,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61742,2016,16323,20,M,California,Clothing,Socks,55.00,0.07,3.85,1.00
61757,2016,12354,21,M,California,Clothing,Pants,145.00,0.07,10.15,1.00
61766,2016,17374,32,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61767,2016,23677,30,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61793,2016,16726,43,M,Washington,Clothing,Pants,132.00,0.07,9.24,1.00
61795,2016,23496,38,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
61818,2016,22961,35,M,California,"Household appliances",Toaster,120.00,0.08,9.60,5.00
61842,2016,29431,24,F,Oregon,Clothing,Vests,68.00,0.07,4.76,1.00
61853,2016,29958,26,M,Oregon,"Food and beverage",Seafood,75.00,0.06,4.50,1.00
61867,2016,13792,27,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61874,2016,11383,37,M,Arizona,"Food and beverage","Bread and cakes",58.00,0.06,3.48,1.00
61888,2016,13278,22,F,California,"Household appliances",Toaster,334.00,0.08,26.72,5.00
61894,2016,14457,22,F,California,"Food and beverage",Seafood,117.00,0.06,7.02,1.00
61910,2016,25365,31,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61920,2016,19793,32,F,California,Clothing,Vests,103.00,0.07,7.21,1.00
61921,2016,22385,25,F,California,"Household appliances",Refrigerator,1061.00,0.11,116.71,15.00
61925,2016,27238,29,M,Washington,"Food and beverage","Bread and cakes",98.00,0.06,5.88,1.00
61935,2016,27943,37,M,California,Clothing,Socks,55.00,0.07,3.85,1.00
61936,2016,13741,25,M,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
61944,2016,27709,36,F,Washington,"Food and beverage","Fruits and vegetables",71.00,0.06,4.26,1.00
61945,2016,17123,49,M,California,"Food and beverage","Fruits and vegetables",75.00,0.06,4.50,1.00
61958,2016,26457,32,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61963,2016,23838,33,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61968,2016,16393,54,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61971,2016,29265,44,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61985,2016,20210,39,F,Nevada,"Food and beverage","Bread and cakes",110.00,0.06,6.60,1.00
61986,2016,20459,38,M,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
62009,2016,17332,28,F,Oregon,Clothing,Shorts,72.00,0.07,5.04,1.00
62010,2016,15720,31,M,Arizona,Clothing,Shorts,57.00,0.07,3.99,1.00
62018,2016,23769,47,M,Nevada,"Household appliances",Oven,389.00,0.09,35.01,5.00
62041,2016,18488,29,F,California,"Food and beverage","Bread and cakes",73.00,0.06,4.38,1.00
62070,2016,20379,17,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62076,2016,17248,23,M,California,"Food and beverage","Bread and cakes",75.00,0.06,4.50,1.00
62095,2016,19115,38,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
62097,2016,19714,56,F,Oregon,"Food and beverage",Seafood,140.00,0.06,8.40,1.00
62107,2016,26125,17,M,California,"Household appliances",Oven,451.00,0.09,40.59,5.00
62111,2016,11153,29,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62121,2016,26350,50,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62151,2016,26725,29,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
62159,2016,19173,34,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62167,2016,26443,43,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62172,2016,21472,37,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62180,2016,27541,59,F,California,Clothing,Vests,76.00,0.07,5.32,1.00
62203,2016,19444,37,F,California,Clothing,Shorts,79.00,0.07,5.53,1.00
62213,2016,21122,30,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62222,2016,18874,26,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62236,2016,14467,61,M,Washington,"Household appliances",Toaster,200.00,0.08,16.00,5.00
62245,2016,22696,44,F,Oregon,Clothing,Pants,130.00,0.07,9.10,1.00
62251,2016,15141,43,M,Washington,"Household appliances",Oven,315.00,0.09,28.35,5.00
62261,2016,19220,23,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62265,2016,18897,35,F,Arizona,"Food and beverage","Bread and cakes",79.00,0.06,4.74,1.00
62280,2016,20383,51,F,Oregon,"Household appliances",TV,2203.00,0.12,264.36,15.00
62282,2016,12282,30,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62291,2016,28702,49,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62307,2016,28101,38,F,Nevada,"Household appliances",Toaster,163.00,0.08,13.04,5.00
62320,2016,23240,52,M,California,Clothing,Shorts,73.00,0.07,5.11,1.00
62327,2016,12601,33,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62328,2016,26278,43,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62345,2016,29560,20,M,Oregon,"Food and beverage","Bread and cakes",105.00,0.06,6.30,1.00
62358,2016,26701,43,F,Nevada,Clothing,Pants,106.00,0.07,7.42,1.00
62370,2016,11708,36,M,California,"Household appliances",TV,1586.00,0.12,190.32,15.00
62374,2016,26268,44,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62405,2016,22999,37,M,Washington,Clothing,Shorts,113.00,0.07,7.91,1.00
62409,2016,22559,33,M,California,"Household appliances",Oven,532.00,0.09,47.88,5.00
62417,2016,21959,69,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62422,2016,25431,39,F,Arizona,Clothing,Vests,107.00,0.07,7.49,1.00
62423,2016,28965,31,F,California,"Household appliances",Refrigerator,1019.00,0.11,112.09,15.00
62436,2016,19601,49,F,Nevada,"Household appliances",TV,2341.00,0.12,280.92,15.00
62440,2016,23233,18,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62454,2016,13069,38,M,Washington,"Food and beverage","Bread and cakes",59.00,0.06,3.54,1.00
62463,2016,19708,52,M,Arizona,"Food and beverage","Fruits and vegetables",76.00,0.06,4.56,1.00
62481,2016,12380,33,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62483,2016,11162,31,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62493,2016,12794,59,F,Washington,"Food and beverage","Bread and cakes",51.00,0.06,3.06,1.00
62512,2016,21885,33,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62534,2016,22953,46,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
62541,2016,11390,31,M,Washington,"Food and beverage",Seafood,158.00,0.06,9.48,1.00
62542,2016,16012,40,M,California,"Food and beverage",Seafood,138.00,0.06,8.28,1.00
62571,2016,21649,31,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62578,2016,18083,35,F,California,"Household appliances",Washer,850.00,0.11,93.50,10.00
62579,2016,20837,35,M,Washington,"Food and beverage","Bread and cakes",110.00,0.06,6.60,1.00
62589,2016,20536,47,F,California,"Household appliances",Toaster,120.00,0.08,9.60,5.00
62594,2016,23916,25,M,Washington,"Food and beverage","Fruits and vegetables",51.00,0.06,3.06,1.00
62597,2016,18088,32,F,California,Clothing,Pants,73.00,0.07,5.11,1.00
62599,2016,23785,35,M,California,Clothing,Shorts,79.00,0.07,5.53,1.00
62606,2016,28670,39,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62608,2016,13029,34,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62635,2016,27982,46,F,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
62642,2016,14124,38,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
62648,2016,22624,52,M,Oregon,"Household appliances",Oven,416.00,0.09,37.44,5.00
62657,2016,15498,23,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62662,2016,14330,38,F,California,Clothing,Vests,77.00,0.07,5.39,1.00
62673,2016,24693,57,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
62690,2016,22909,40,F,California,"Food and beverage","Fruits and vegetables",50.00,0.06,3.00,1.00
62735,2016,25001,27,F,Oregon,"Food and beverage","Bread and cakes",98.00,0.06,5.88,1.00
62760,2016,25613,18,F,California,Clothing,Pants,136.00,0.07,9.52,1.00
62762,2016,11623,40,F,Washington,Clothing,Shorts,55.00,0.07,3.85,1.00
62763,2016,23039,19,M,Washington,Clothing,Shorts,112.00,0.07,7.84,1.00
62764,2016,13224,40,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
62770,2016,23008,21,F,California,"Household appliances",Oven,411.00,0.09,36.99,5.00
62779,2016,25960,42,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62803,2016,18334,45,F,California,"Food and beverage","Fruits and vegetables",51.00,0.06,3.06,1.00
62804,2016,29909,35,F,Oregon,"Food and beverage","Fruits and vegetables",68.00,0.06,4.08,1.00
62810,2016,23637,20,M,California,Clothing,Pants,134.00,0.07,9.38,1.00
62814,2016,17553,27,F,California,Clothing,Shorts,52.00,0.07,3.64,1.00
62816,2016,26230,59,M,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
62825,2016,28961,44,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62836,2016,22378,35,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62843,2016,19494,22,M,California,"Food and beverage","Bread and cakes",67.00,0.06,4.02,1.00
62866,2016,13224,40,F,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
62871,2016,16940,17,F,California,"Food and beverage",Seafood,150.00,0.06,9.00,1.00
62882,2016,12566,34,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
62887,2016,28929,55,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62888,2016,26704,34,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62893,2016,21667,41,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62898,2016,21771,38,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62901,2016,16180,37,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62913,2016,21085,41,M,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
62915,2016,20864,45,M,California,"Food and beverage","Bread and cakes",56.00,0.06,3.36,1.00
62944,2016,25605,34,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62946,2016,14917,32,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
62951,2016,15099,37,F,Nevada,Clothing,Vests,61.00,0.07,4.27,1.00
62959,2016,13111,27,M,Washington,"Food and beverage","Bread and cakes",70.00,0.06,4.20,1.00
62962,2016,25604,31,F,Oregon,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
62971,2016,29184,35,F,California,"Food and beverage",Seafood,125.00,0.06,7.50,1.00
62977,2016,14734,37,M,Nevada,"Food and beverage","Fruits and vegetables",53.00,0.06,3.18,1.00
62988,2016,23080,39,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
63025,2016,22919,34,M,Washington,Clothing,Pants,54.00,0.07,3.78,1.00
63052,2016,16677,29,M,Nevada,"Household appliances",Washer,632.00,0.11,69.52,10.00
63060,2016,27170,35,M,Oregon,"Food and beverage",Seafood,121.00,0.06,7.26,1.00
63076,2016,20810,30,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63079,2016,20672,25,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63085,2016,27624,45,F,Washington,Clothing,Vests,55.00,0.07,3.85,1.00
63086,2016,18994,46,F,California,"Food and beverage","Bread and cakes",105.00,0.06,6.30,1.00
63098,2016,25342,25,M,Nevada,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
63099,2016,25793,18,F,Arizona,"Food and beverage","Fruits and vegetables",76.00,0.06,4.56,1.00
63101,2016,11626,22,M,Arizona,"Food and beverage",Seafood,151.00,0.06,9.06,1.00
63142,2016,20858,51,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
63153,2016,13367,32,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
63160,2016,28652,34,M,California,Clothing,Shorts,78.00,0.07,5.46,1.00
63161,2016,11552,49,M,Arizona,Clothing,Shorts,76.00,0.07,5.32,1.00
63179,2016,23532,34,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63192,2016,18224,38,M,Washington,"Household appliances",Washer,438.00,0.11,48.18,10.00
63193,2016,13012,44,F,Nevada,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
63206,2016,17374,32,M,California,Clothing,Socks,55.00,0.07,3.85,1.00
63207,2016,25700,38,F,California,Clothing,Socks,54.00,0.07,3.78,1.00
63216,2016,26439,50,M,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
63217,2016,18814,47,M,Washington,"Food and beverage","Fruits and vegetables",63.00,0.06,3.78,1.00
63225,2016,16835,40,M,California,"Food and beverage",Seafood,73.00,0.06,4.38,1.00
63229,2016,24364,32,F,Arizona,Clothing,Shorts,107.00,0.07,7.49,1.00
63232,2016,23310,32,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
63288,2016,18968,49,M,California,Clothing,Pants,156.00,0.07,10.92,1.00
63318,2016,26772,36,F,California,"Food and beverage",Seafood,157.00,0.06,9.42,1.00
63337,2016,29983,49,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63344,2016,19038,33,F,California,"Household appliances",Dishwasher,345.00,0.10,34.50,10.00
63350,2016,28768,32,M,California,"Food and beverage",Seafood,60.00,0.06,3.60,1.00
63356,2016,26770,30,F,California,"Food and beverage","Fruits and vegetables",71.00,0.06,4.26,1.00
63365,2016,17887,41,F,Arizona,Clothing,Caps,55.00,0.07,3.85,1.00
63389,2016,19199,34,M,Washington,Clothing,Vests,51.00,0.07,3.57,1.00
63399,2016,12610,32,M,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
63409,2016,24655,31,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63424,2016,29962,41,F,California,"Food and beverage","Bread and cakes",107.00,0.06,6.42,1.00
63429,2016,24247,51,F,Washington,"Food and beverage",Seafood,119.00,0.06,7.14,1.00
63430,2016,23397,34,M,Washington,"Household appliances",Toaster,120.00,0.08,9.60,5.00
63434,2016,21127,28,M,Arizona,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
63445,2016,25549,22,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63446,2016,23657,35,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63496,2016,17827,31,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63512,2016,25559,34,M,California,"Food and beverage",Seafood,153.00,0.06,9.18,1.00
63520,2016,21060,31,F,Washington,"Food and beverage","Fruits and vegetables",69.00,0.06,4.14,1.00
63527,2016,23301,31,F,Washington,Clothing,Pants,63.00,0.07,4.41,1.00
63533,2016,16636,49,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
63538,2016,26048,43,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63552,2016,26694,25,F,California,"Household appliances",Refrigerator,544.00,0.11,59.84,15.00
63555,2016,21785,53,F,Arizona,"Food and beverage","Bread and cakes",75.00,0.06,4.50,1.00
63556,2016,25037,22,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
63558,2016,20908,42,M,Oregon,"Food and beverage","Bread and cakes",59.00,0.06,3.54,1.00
63568,2016,11608,30,M,California,"Food and beverage",Seafood,103.00,0.06,6.18,1.00
63571,2016,18746,17,M,California,"Food and beverage",Seafood,155.00,0.06,9.30,1.00
63585,2016,25701,44,M,California,Clothing,Pants,125.00,0.07,8.75,1.00
63589,2016,25331,45,M,California,Clothing,Shorts,111.00,0.07,7.77,1.00
63598,2016,25419,39,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63603,2016,20837,35,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63638,2016,27674,32,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63648,2016,11784,19,M,Arizona,"Household appliances",Dishwasher,635.00,0.10,63.50,10.00
63656,2016,27704,17,M,California,"Food and beverage",Seafood,136.00,0.06,8.16,1.00
63664,2016,25347,40,F,California,Clothing,Pants,125.00,0.07,8.75,1.00
63680,2016,11471,58,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63709,2016,23636,37,F,Washington,"Food and beverage",Seafood,121.00,0.06,7.26,1.00
63712,2016,24767,63,M,California,"Food and beverage",Seafood,119.00,0.06,7.14,1.00
63719,2016,25457,37,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
63734,2016,17181,56,M,California,Clothing,Shorts,55.00,0.07,3.85,1.00
63744,2016,16753,37,F,Arizona,"Household appliances",Oven,426.00,0.09,38.34,5.00
63761,2016,18869,25,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63795,2016,16788,22,M,California,"Food and beverage",Seafood,59.00,0.06,3.54,1.00
63798,2016,21750,32,M,California,"Food and beverage","Fruits and vegetables",79.00,0.06,4.74,1.00
63807,2016,20033,51,F,Arizona,Clothing,Caps,55.00,0.07,3.85,1.00
63824,2016,13312,41,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63828,2016,16062,32,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63831,2016,16287,29,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63835,2016,12379,49,F,California,"Food and beverage","Bread and cakes",79.00,0.06,4.74,1.00
63837,2016,26853,51,F,Washington,"Food and beverage","Bread and cakes",61.00,0.06,3.66,1.00
63840,2016,23936,50,F,California,"Food and beverage","Bread and cakes",65.00,0.06,3.90,1.00
63846,2016,17684,28,M,Oregon,"Food and beverage",Seafood,144.00,0.06,8.64,1.00
63849,2016,17588,36,F,Oregon,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
63862,2016,20993,26,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63863,2016,18673,24,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63867,2016,14325,32,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63875,2016,28032,62,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63879,2016,24355,39,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63892,2016,25462,66,F,California,"Food and beverage","Fruits and vegetables",67.00,0.06,4.02,1.00
63902,2016,22586,37,F,Arizona,Clothing,Shorts,103.00,0.07,7.21,1.00
63917,2016,22622,24,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63925,2016,14702,29,M,California,"Food and beverage","Bread and cakes",103.00,0.06,6.18,1.00
63929,2016,15632,52,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
63931,2016,13708,26,F,California,Clothing,Socks,55.00,0.07,3.85,1.00
63935,2016,16412,45,F,Nevada,"Food and beverage","Fruits and vegetables",53.00,0.06,3.18,1.00
63959,2016,18483,22,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
63990,2016,20534,56,M,Nevada,Clothing,Caps,55.00,0.07,3.85,1.00
64015,2016,14386,44,F,Oregon,"Food and beverage","Bread and cakes",68.00,0.06,4.08,1.00
64016,2016,19377,47,M,Arizona,"Food and beverage","Bread and cakes",77.00,0.06,4.62,1.00
64032,2016,16388,36,M,Oregon,Clothing,Shorts,102.00,0.07,7.14,1.00
64050,2016,19347,37,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64051,2016,13668,43,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64054,2016,17425,33,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64068,2016,17562,38,M,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
64074,2016,16209,44,M,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
64084,2016,15190,56,M,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
64118,2016,22178,42,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64125,2016,26305,55,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64134,2016,11184,42,M,California,"Household appliances",Dishwasher,433.00,0.10,43.30,10.00
64137,2016,27852,37,F,Washington,"Food and beverage","Bread and cakes",107.00,0.06,6.42,1.00
64150,2016,26064,55,F,Washington,"Household appliances",Toaster,324.00,0.08,25.92,5.00
64163,2016,16491,39,M,California,Clothing,Pants,109.00,0.07,7.63,1.00
64167,2016,15084,45,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
64177,2016,22701,56,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64180,2016,25643,32,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64182,2016,21345,26,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64187,2016,29940,23,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64192,2016,24328,18,M,California,"Household appliances",Dishwasher,646.00,0.10,64.60,10.00
64199,2016,17042,44,M,California,"Food and beverage","Bread and cakes",67.00,0.06,4.02,1.00
64211,2016,20221,36,F,Washington,"Food and beverage","Fruits and vegetables",58.00,0.06,3.48,1.00
64212,2016,25263,43,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
64214,2016,23252,46,F,California,"Food and beverage","Fruits and vegetables",59.00,0.06,3.54,1.00
64222,2016,11444,32,F,California,"Food and beverage",Seafood,66.00,0.06,3.96,1.00
64240,2016,16244,37,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64277,2016,11521,30,M,Nevada,Clothing,Shorts,60.00,0.07,4.20,1.00
64284,2016,15011,24,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64292,2016,28243,55,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64300,2016,27293,46,M,Nevada,"Food and beverage","Bread and cakes",109.00,0.06,6.54,1.00
64309,2016,15477,49,M,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
64322,2016,16325,17,M,Nevada,"Household appliances",Oven,341.00,0.09,30.69,5.00
64327,2016,16063,39,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64354,2016,20087,43,M,Oregon,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
64356,2016,25471,27,M,Washington,"Food and beverage","Bread and cakes",51.00,0.06,3.06,1.00
64372,2016,21927,48,F,Washington,Clothing,Pants,157.00,0.07,10.99,1.00
64383,2016,20839,38,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64385,2016,18215,38,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64389,2016,29325,43,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64392,2016,19918,57,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
64396,2016,24657,25,F,California,"Household appliances",Dishwasher,524.00,0.10,52.40,10.00
64407,2016,19632,30,F,Washington,"Food and beverage",Seafood,157.00,0.06,9.42,1.00
64420,2016,26671,40,F,Washington,Clothing,Pants,112.00,0.07,7.84,1.00
64421,2016,11395,20,F,Washington,Clothing,Shorts,115.00,0.07,8.05,1.00
64425,2016,25372,37,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
